"movieID"	"title"	"unknown"	"Action"	"Adventure"	"Animation"	"Children.s"	"Comedy"	"Crime"	"Documentary"	"Drama"	"Fantasy"	"Film.noir"	"Horror"	"Musical"	"Mystery"	"Romance"	"Sci.fi"	"Thriller"	"War"	"Western"	"nb.Ratings"	"mean"	"sd"	"max"	"min"	"med"
2381	"Police Academy 4: Citizens on Patrol (1987)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	174	1.91	1.01	5	1	2
2382	"Police Academy 5: Assignment: Miami Beach (1988)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	150	1.77	1.01	5	1	1
2383	"Police Academy 6: City Under Siege (1989)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	149	1.66	0.93	5	1	1
2384	"Babe: Pig in the City (1998)"	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	523	3.29	1.24	5	1	3
2385	"Home Fries (1998)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	146	2.58	0.97	5	1	3
2386	"Jerry Springer: Ringmaster (1998)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	59	1.97	1.1	5	1	2
2387	"Very Bad Things (1998)"	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	217	2.77	1.28	5	1	3
2388	"Steam: The Turkish Bath (Hamam) (1997)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	15	3.47	1.19	5	1	4
2389	"Psycho (1998)"	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	264	2.65	1.18	5	1	3
2390	"Little Voice (1998)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	330	3.69	0.95	5	1	4
2391	"Simple Plan, A (1998)"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	745	3.75	0.94	5	1	4
2392	"Jack Frost (1998)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	205	2.23	1.08	5	1	2
2393	"Star Trek: Insurrection (1998)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	807	3.35	1.01	5	1	3
2394	"Prince of Egypt, The (1998)"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	579	3.57	0.99	5	1	4
2395	"Rushmore (1998)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1220	3.84	1.07	5	1	4
2396	"Shakespeare in Love (1998)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2369	4.13	0.94	5	1	4
2397	"Mass Appeal (1984)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	3.3	0.76	4	2	3
2398	"Miracle on 34th Street (1947)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	380	3.96	0.94	5	1	4
2399	"Santa Claus: The Movie (1985)"	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	223	2.67	1.11	5	1	3
2400	"Prancer (1989)"	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	43	2.86	0.99	5	1	3
2401	"Pale Rider (1985)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	312	3.77	0.82	5	1	4
2402	"Rambo: First Blood Part II (1985)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	401	2.83	1.05	5	1	3
2403	"First Blood (1982)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	3.57	1.03	5	1	4
2404	"Rambo III (1988)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	301	2.34	1.08	5	1	2
2405	"Jewel of the Nile, The (1985)"	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	673	3.16	0.94	5	1	3
2406	"Romancing the Stone (1984)"	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1345	3.69	0.87	5	1	4
2407	"Cocoon (1985)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1006	3.54	0.89	5	1	4
2408	"Cocoon: The Return (1988)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	259	2.53	0.94	5	1	3
2409	"Rocky II (1979)"	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	445	3.18	0.99	5	1	3
2410	"Rocky III (1982)"	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	401	2.88	1.05	5	1	3
2411	"Rocky IV (1985)"	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	375	2.65	1.16	5	1	3
2412	"Rocky V (1990)"	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	274	2.1	1.12	5	1	2
2413	"Clue (1985)"	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	443	3.25	1.14	5	1	3
2414	"Young Sherlock Holmes (1985)"	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	379	3.39	0.89	5	1	3
2415	"Violets Are Blue... (1986)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	15	2.8	1.01	4	1	3
2416	"Back to School (1986)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	354	3.15	1.03	5	1	3
2417	"Heartburn (1986)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	74	2.95	1.01	5	1	3
2418	"Nothing in Common (1986)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	110	3.07	0.95	5	1	3
2419	"Extremities (1986)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	69	3.2	0.95	5	1	3
2420	"Karate Kid, The (1984)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	493	3.42	0.89	5	1	3
2421	"Karate Kid, Part II, The (1986)"	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	477	2.68	0.96	5	1	3
2422	"Karate Kid III, The (1989)"	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	286	2.12	0.94	5	1	2
2423	"Christmas Vacation (1989)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	515	3.59	1.08	5	1	4
2424	"You've Got Mail (1998)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	838	3.38	1.04	5	1	3
2425	"General, The (1998)"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	58	3.62	0.85	5	1	4
2426	"Theory of Flight, The (1998)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	27	2.96	1.37	5	1	3
2427	"Thin Red Line, The (1998)"	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	803	3.4	1.22	5	1	3
2428	"Faculty, The (1998)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	513	2.78	1.04	5	1	3
2429	"Mighty Joe Young (1998)"	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	180	2.83	1	5	1	3
2430	"Mighty Joe Young (1949)"	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	144	3.11	1.08	5	1	3
2431	"Patch Adams (1998)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	474	3.14	1.21	5	1	3
2432	"Stepmom (1998)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	146	3.14	0.96	5	1	3
2433	"Civil Action, A (1998)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	612	3.36	0.86	5	1	3
2434	"Down in the Delta (1998)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	60	3.63	0.86	5	2	4
2435	"Hurlyburly (1998)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	99	3.08	1.18	5	1	3
2436	"Tea with Mussolini (1999)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	122	3.59	1.07	5	1	4
2437	"Wilde (1997)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	85	3.65	0.78	5	1	4
2438	"Outside Ozona (1998)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	4	NA	4	4	4
2439	"Affliction (1997)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	198	3.61	0.97	5	1	4
2440	"Another Day in Paradise (1998)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	47	3.36	1.05	5	1	4
2441	"Hi-Lo Country, The (1998)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	26	3.04	1	5	1	3
2442	"Hilary and Jackie (1998)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	160	3.83	0.86	5	1	4
2443	"Playing by Heart (1998)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	126	3.6	1.07	5	1	4
2444	"24 7: Twenty Four Seven (1997)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	5	4	1	5	3	4
2445	"At First Sight (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	74	2.8	1.01	5	1	3
2446	"In Dreams (1999)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	63	2.54	1.15	5	1	3
2447	"Varsity Blues (1999)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	266	3.06	1.09	5	1	3
2448	"Virus (1999)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	189	2.35	1.08	5	1	2
2449	"Garbage Pail Kids Movie, The (1987)"	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	1.53	0.84	4	1	1
2450	"Howard the Duck (1986)"	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434	2.1	1.08	5	1	2
2451	"Gate, The (1987)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	113	2.65	1.11	5	1	3
2452	"Gate II: Trespassers, The (1990)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	19	1.68	1.2	5	1	1
2453	"Boy Who Could Fly, The (1986)"	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	176	3.25	0.94	5	1	3
2454	"Fly, The (1958)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	480	3.36	1.05	5	1	3
2455	"Fly, The (1986)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1071	3.44	0.99	5	1	4
2456	"Fly II, The (1989)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	284	2.31	1	5	1	2
2457	"Running Scared (1986)"	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	259	3.38	0.89	5	1	3
2458	"Armed and Dangerous (1986)"	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	130	2.48	1.01	5	1	3
2459	"Texas Chainsaw Massacre, The (1974)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	247	3.22	1.33	5	1	3
2460	"Texas Chainsaw Massacre 2, The (1986)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	116	2.35	1.23	5	1	2
2461	"Leatherface: Texas Chainsaw Massacre III (1990)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	62	2.1	1.1	5	1	2
2462	"Return of the Texas Chainsaw Massacre, The (1994)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	54	1.83	1.16	5	1	1
2463	"Ruthless People (1986)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	475	3.46	0.94	5	1	4
2464	"Trick or Treat (1986)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	2.62	0.74	4	2	2.5
2465	"Deadly Friend (1986)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	42	2.02	1.02	5	1	2
2466	"Belizaire the Cajun (1986)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	3.46	0.97	5	2	3
2467	"Name of the Rose, The (1986)"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	324	3.9	0.91	5	1	4
2468	"Jumpin' Jack Flash (1986)"	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	374	2.77	1.16	5	1	3
2469	"Peggy Sue Got Married (1986)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	506	3.28	0.93	5	1	3
2470	"Crocodile Dundee (1986)"	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	912	3.43	0.88	5	1	3
2471	"Crocodile Dundee II (1988)"	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	414	2.63	0.97	5	1	3
2472	"Tough Guys (1986)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	93	2.98	0.71	5	1	3
2473	"Soul Man (1986)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	193	2.41	0.91	5	1	2
2474	"Color of Money, The (1986)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	343	3.46	0.82	5	1	4
2475	"52 Pick-Up (1986)"	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	140	3.3	0.91	5	1	3
2476	"Heartbreak Ridge (1986)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	300	3.35	0.9	5	1	3
2477	"Firewalker (1986)"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	2.29	0.99	4	1	2
2478	"Three Amigos! (1986)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	569	3.12	1.12	5	1	3
2479	"Gloria (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	44	2.27	1.02	5	1	2
2480	"Dry Cleaning (Nettoyage îê<U+3E30> sec) (1997)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	4.5	0.71	5	4	4.5
2481	"My Name Is Joe (1998)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	35	3.6	0.88	5	1	4
2482	"Still Crazy (1998)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	30	3.33	1.15	5	1	3
2483	"Day of the Beast, The (El DÌa de la bestia) (1995)"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	25	2.92	1.71	5	1	2
2484	"Tinseltown (1998)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	NA	2	2	2
2485	"She's All That (1999)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	410	3.05	0.99	5	1	3
2486	"24-hour Woman (1998)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	1.78	0.67	3	1	2
2487	"Blood, Guts, Bullets and Octane (1998)"	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2.43	1.13	4	1	3
2488	"Peeping Tom (1960)"	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	85	3.86	1.01	5	1	4
2490	"Payback (1999)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	773	3.51	0.93	5	1	4
2491	"Simply Irresistible (1999)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	115	2.74	1.17	5	1	3
2492	"20 Dates (1998)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	139	2.86	1.15	5	1	3
2493	"Harmonists, The (1997)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	28	4.14	1.01	5	1	4
2494	"Last Days, The (1998)"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	27	4	0.92	5	1	4
2495	"Fantastic Planet, The (La PlanËte sauvage) (1973)"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	3.6	1.19	5	1	4
2496	"Blast from the Past (1999)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	360	3.36	0.95	5	1	3
2497	"Message in a Bottle (1999)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	170	2.84	1.2	5	1	3
2498	"My Favorite Martian (1999)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	123	2.33	1.1	5	1	2
2499	"God Said 'Ha!' (1998)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	52	3.54	1.11	5	1	4
2500	"Jawbreaker (1999)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	119	2.6	1.13	5	1	3
2501	"October Sky (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	588	4.14	0.85	5	1	4
2502	"Office Space (1999)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	872	3.82	0.98	5	1	4
2503	"Apple, The (Sib) (1998)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	4.67	0.5	5	4	5
2504	"200 Cigarettes (1999)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	181	2.88	1.11	5	1	3
2505	"8MM (1999)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	272	2.86	1.11	5	1	3
2506	"Other Sister, The (1999)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	163	3.34	1.14	5	1	4
2507	"Breakfast of Champions (1999)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	54	2.98	1.41	5	1	3
2509	"Eight Days a Week (1997)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	18	2.78	0.94	4	1	3
2510	"Just the Ticket (1999)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	3.67	0.58	4	3	4
2511	"Long Goodbye, The (1973)"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	82	3.87	0.9	5	2	4
2512	"Ballad of Narayama, The (Narayama Bushiko) (1982)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	19	3.95	1.35	5	1	4
2513	"Pet Sematary (1989)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	305	2.96	1.13	5	1	3
2514	"Pet Sematary II (1992)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	116	2.06	1.13	5	1	2
2515	"Children of the Corn II: The Final Sacrifice (1993)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	52	1.79	0.98	4	1	1
2516	"Children of the Corn III (1994)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	45	1.84	1.09	4	1	1
2517	"Christine (1983)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	273	3.06	0.99	5	1	3
2518	"Night Shift (1982)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	294	3.47	0.91	5	1	4
2519	"House on Haunted Hill (1958)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	96	3.23	1.12	5	1	3
2520	"Airport (1970)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	179	3.15	1.09	5	1	3
2521	"Airport 1975 (1974)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	84	2.63	1.06	5	1	3
2522	"Airport '77 (1977)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	79	2.35	0.96	5	1	2
2523	"Rollercoaster (1977)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	42	2.31	0.95	4	1	2
2524	"Towering Inferno, The (1974)"	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	266	3.02	0.97	5	1	3
2525	"Alligator (1980)"	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	153	2.24	1.06	5	1	2
2526	"Meteor (1979)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	2.37	0.96	5	1	2
2527	"Westworld (1973)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	636	3.42	0.99	5	1	4
2528	"Logan's Run (1976)"	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	626	3.47	0.95	5	1	4
2529	"Planet of the Apes (1968)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1162	3.71	1.02	5	1	4
2530	"Beneath the Planet of the Apes (1970)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	2.95	1.06	5	1	3
2531	"Battle for the Planet of the Apes (1973)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	2.83	1.05	5	1	3
2532	"Conquest of the Planet of the Apes (1972)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358	2.84	1.08	5	1	3
2533	"Escape from the Planet of the Apes (1971)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	463	3.04	1.05	5	1	3
2534	"Avalanche (1978)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	2.53	0.8	3	1	3
2535	"Earthquake (1974)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	2.85	0.94	5	1	3
2536	"Concorde: Airport '79, The (1979)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	37	1.89	0.88	4	1	2
2537	"Beyond the Poseidon Adventure (1979)"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	1.94	0.85	4	1	2
2538	"Dancemaker (1998)"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	3.6	1.67	5	1	4
2539	"Analyze This (1999)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	616	3.39	0.93	5	1	3
2540	"Corruptor, The (1999)"	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	156	3.03	1	5	1	3
2541	"Cruel Intentions (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	559	3.22	1.06	5	1	3
2542	"Lock, Stock & Two Smoking Barrels (1998)"	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	625	3.9	1	5	1	4
2543	"Six Ways to Sunday (1997)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3.5	0.71	4	3	3.5
2544	"School of Flesh, The (L' …cole de la chair) (1998)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18	2.78	0.81	4	1	3
2545	"Relax... It's Just Sex (1998)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2.83	1.34	5	1	3
2546	"Deep End of the Ocean, The (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	169	2.94	0.92	5	1	3
2548	"Rage: Carrie 2, The (1999)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	105	2.23	1.06	5	1	2
2549	"Wing Commander (1999)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	2.23	1.17	5	1	2
2550	"Haunting, The (1963)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	183	3.5	1.22	5	1	4
2551	"Dead Ringers (1988)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	189	3.29	1.12	5	1	3
2552	"My Boyfriend's Back (1993)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	37	2.22	1.18	5	1	2
2553	"Village of the Damned (1960)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	219	3.36	0.99	5	1	3
2554	"Children of the Damned (1963)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	136	3.18	1.11	5	1	3
2555	"Baby Geniuses (1999)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	164	1.7	0.96	5	1	1
2556	"Telling You (1998)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	3	NA	3	3	3
2557	"I Stand Alone (Seul contre tous) (1998)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	3.4	1.52	5	1	4
2558	"Forces of Nature (1999)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	235	2.74	0.95	5	1	3
2559	"King and I, The (1999)"	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	2.59	1.28	5	1	3
2560	"Ravenous (1999)"	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	171	3.11	1.21	5	1	3
2561	"True Crime (1999)"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	131	3.04	0.96	5	1	3
2562	"Bandits (1997)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	3.78	1.64	5	1	4
2563	"Beauty (1998)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3	NA	3	3	3
2565	"King and I, The (1956)"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	372	3.95	0.91	5	1	4
2566	"Doug's 1st Movie (1999)"	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	2.42	1.17	5	1	3
2567	"EDtv (1999)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	302	3.2	0.88	5	1	3
2568	"Mod Squad, The (1999)"	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	214	2.11	0.99	5	1	2
2569	"Among Giants (1998)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	9	3.78	1.09	5	2	4
2570	"Walk on the Moon, A (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	102	3.6	0.99	5	1	4
2571	"Matrix, The (1999)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2590	4.32	0.93	5	1	5
2572	"10 Things I Hate About You (1999)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	700	3.42	0.99	5	1	4
2573	"Tango (1998)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	48	3.42	0.92	5	1	3
2574	"Out-of-Towners, The (1999)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	199	2.67	1.03	5	1	3
2575	"Dreamlife of Angels, The (La Vie rÍvÈe des anges) (1998)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	141	4	0.97	5	1	4
